,Airline Name,Airports,Cities,Distance,Average Delay (min),Variance of Delays (min),Overall,Cabin,Entertainment,Wifi,Food/Beverage,Bang for Buck,Topics Extract,url,for_html
2381,Frontier Airlines Inc.,"('LAS', 'MIA')","('Las Vegas, NV', 'Miami, FL')",2174.0,3.64367816091954,402.97620956963374,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2382,Frontier Airlines Inc.,"('LAS', 'MKE')","('Las Vegas, NV', 'Milwaukee, WI')",1524.0,7.32183908045977,1180.825447741246,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2383,Frontier Airlines Inc.,"('LAS', 'ORD')","('Las Vegas, NV', 'Chicago, IL')",1514.0,3.6730769230769234,210.9600448095593,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2384,Frontier Airlines Inc.,"('LAS', 'PIT')","('Las Vegas, NV', 'Pittsburgh, PA')",1910.0,4.785714285714286,272.33516483516485,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2385,Frontier Airlines Inc.,"('LAS', 'SAT')","('Las Vegas, NV', 'San Antonio, TX')",1069.0,3.238095238095238,157.49047619047622,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2386,Frontier Airlines Inc.,"('LAS', 'SFO')","('Las Vegas, NV', 'San Francisco, CA')",414.0,2.8714285714285714,190.78033126294,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2387,Frontier Airlines Inc.,"('LAS', 'SLC')","('Las Vegas, NV', 'Salt Lake City, UT')",368.0,0.14285714285714285,0.4285714285714287,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2388,Frontier Airlines Inc.,"('LAS', 'STL')","('Las Vegas, NV', 'St. Louis, MO')",1371.0,2.5384615384615383,238.0068376068375,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2389,Frontier Airlines Inc.,"('LAX', 'ATL')","('Los Angeles, CA', 'Atlanta, GA')",1946.0,0.0,0.0,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2390,Frontier Airlines Inc.,"('LAX', 'ATL')","('Los Angeles, CA', 'Atlanta, GA')",1946.0,0.0,1.2857142857142858,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2391,Frontier Airlines Inc.,"('LAX', 'ATL')","('Los Angeles, CA', 'Atlanta, GA')",1946.0,0.0,0.0,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2392,Frontier Airlines Inc.,"('LAX', 'ATL')","('Los Angeles, CA', 'Atlanta, GA')",1946.0,0.0,1.2857142857142858,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2393,Frontier Airlines Inc.,"('LAX', 'ATL')","('Los Angeles, CA', 'Atlanta, GA')",1947.0,0.42857142857142855,0.0,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2394,Frontier Airlines Inc.,"('LAX', 'ATL')","('Los Angeles, CA', 'Atlanta, GA')",1947.0,0.42857142857142855,1.2857142857142858,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2395,Frontier Airlines Inc.,"('LAX', 'ATL')","('Los Angeles, CA', 'Atlanta, GA')",1947.0,0.42857142857142855,0.0,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2396,Frontier Airlines Inc.,"('LAX', 'ATL')","('Los Angeles, CA', 'Atlanta, GA')",1947.0,0.42857142857142855,1.2857142857142858,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2397,Frontier Airlines Inc.,"('LAX', 'CLE')","('Los Angeles, CA', 'Cleveland, OH')",2052.0,5.0285714285714285,685.7344537815128,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2398,Frontier Airlines Inc.,"('LAX', 'CVG')","('Los Angeles, CA', 'Cincinnati, OH')",1900.0,3.0,170.79069767441857,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2399,Frontier Airlines Inc.,"('LAX', 'DEN')","('Los Angeles, CA', 'Denver, CO')",862.0,1.6666666666666667,90.12765957446811,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2400,Frontier Airlines Inc.,"('LAX', 'MCO')","('Los Angeles, CA', 'Orlando, FL')",2218.0,8.956043956043958,3097.42026862027,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2401,Frontier Airlines Inc.,"('LAX', 'ORD')","('Los Angeles, CA', 'Chicago, IL')",1744.0,1.9122807017543861,49.61716791979953,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2402,Frontier Airlines Inc.,"('LGA', 'ATL')","('New York, NY', 'Atlanta, GA')",762.0,1.5714285714285714,44.24761904761904,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2403,Frontier Airlines Inc.,"('LGA', 'DEN')","('New York, NY', 'Denver, CO')",1620.0,0.2948717948717949,2.1067266067266064,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2404,Frontier Airlines Inc.,"('LGA', 'MIA')","('New York, NY', 'Miami, FL')",1096.0,0.4065934065934066,3.888400488400488,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2405,Frontier Airlines Inc.,"('MCI', 'ATL')","('Kansas City, MO', 'Atlanta, GA')",692.0,0.0,0.0,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2406,Frontier Airlines Inc.,"('MCI', 'DEN')","('Kansas City, MO', 'Denver, CO')",533.0,0.2065217391304348,1.264572384137602,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2407,Frontier Airlines Inc.,"('MCI', 'MCO')","('Kansas City, MO', 'Orlando, FL')",1072.0,0.6666666666666666,21.33333333333333,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2408,Frontier Airlines Inc.,"('MCI', 'ORD')","('Kansas City, MO', 'Chicago, IL')",403.0,0.0,0.0,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2409,Frontier Airlines Inc.,"('MCI', 'PHL')","('Kansas City, MO', 'Philadelphia, PA')",1038.0,0.7692307692307693,5.0256410256410255,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2410,Frontier Airlines Inc.,"('MCO', 'AUS')","('Orlando, FL', 'Austin, TX')",994.0,10.666666666666666,1024.0,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2411,Frontier Airlines Inc.,"('MCO', 'BNA')","('Orlando, FL', 'Nashville, TN')",616.0,0.3235294117647059,1.9830659536541893,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2412,Frontier Airlines Inc.,"('MCO', 'CLE')","('Orlando, FL', 'Cleveland, OH')",895.0,1.5217391304347827,68.17835607743572,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2413,Frontier Airlines Inc.,"('MCO', 'CLT')","('Orlando, FL', 'Charlotte, NC')",468.0,1.0909090909090908,36.03805496828753,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2414,Frontier Airlines Inc.,"('MCO', 'CMH')","('Orlando, FL', 'Columbus, OH')",802.0,11.0,847.0,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2415,Frontier Airlines Inc.,"('MCO', 'CVG')","('Orlando, FL', 'Cincinnati, OH')",757.0,2.6373626373626373,178.0114774114774,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2416,Frontier Airlines Inc.,"('MCO', 'DEN')","('Orlando, FL', 'Denver, CO')",1546.0,3.5172413793103448,239.023216114715,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2417,Frontier Airlines Inc.,"('MCO', 'DFW')","('Orlando, FL', 'Dallas/Fort Worth, TX')",985.0,0.0,0.0,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2418,Frontier Airlines Inc.,"('MCO', 'DTW')","('Orlando, FL', 'Detroit, MI')",957.0,0.14285714285714285,1.1428571428571423,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2419,Frontier Airlines Inc.,"('MCO', 'IAD')","('Orlando, FL', 'Washington, DC')",758.0,4.362637362637362,278.4559218559219,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2420,Frontier Airlines Inc.,"('MCO', 'IND')","('Orlando, FL', 'Indianapolis, IN')",829.0,4.8771929824561395,307.3953634085213,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2421,Frontier Airlines Inc.,"('MCO', 'LAS')","('Orlando, FL', 'Las Vegas, NV')",2039.0,3.7307692307692313,216.37341299477214,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2422,Frontier Airlines Inc.,"('MCO', 'LAX')","('Orlando, FL', 'Los Angeles, CA')",2218.0,7.0769230769230775,410.7162393162393,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2423,Frontier Airlines Inc.,"('MCO', 'MCI')","('Orlando, FL', 'Kansas City, MO')",1072.0,6.680851063829786,1925.4394079555966,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2424,Frontier Airlines Inc.,"('MCO', 'MKE')","('Orlando, FL', 'Milwaukee, WI')",1066.0,1.7192982456140349,44.348370927318285,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2425,Frontier Airlines Inc.,"('MCO', 'MSP')","('Orlando, FL', 'Minneapolis, MN')",1310.0,11.404761904761903,1557.9541231126602,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2426,Frontier Airlines Inc.,"('MCO', 'MSY')","('Orlando, FL', 'New Orleans, LA')",551.0,5.159090909090909,254.7880549682875,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2427,Frontier Airlines Inc.,"('MCO', 'OMA')","('Orlando, FL', 'Omaha, NE')",1211.0,0.0,0.0,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2428,Frontier Airlines Inc.,"('MCO', 'ORD')","('Orlando, FL', 'Chicago, IL')",1005.0,1.9807692307692308,279.863704256908,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2429,Frontier Airlines Inc.,"('MCO', 'PHL')","('Orlando, FL', 'Philadelphia, PA')",861.0,2.1435897435897435,103.21638910917271,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2430,Frontier Airlines Inc.,"('MCO', 'PIT')","('Orlando, FL', 'Pittsburgh, PA')",834.0,4.222222222222221,72.44444444444444,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2431,Frontier Airlines Inc.,"('MCO', 'RDU')","('Orlando, FL', 'Raleigh/Durham, NC')",534.0,0.8529411764705882,24.735294117647058,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2432,Frontier Airlines Inc.,"('MCO', 'STL')","('Orlando, FL', 'St. Louis, MO')",882.0,1.5494505494505495,58.11697191697194,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2433,Frontier Airlines Inc.,"('MCO', 'TTN')","('Orlando, FL', 'Trenton, NJ')",896.0,2.1333333333333333,62.7897435897436,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2434,Frontier Airlines Inc.,"('MEM', 'ATL')","('Memphis, TN', 'Atlanta, GA')",332.0,0.0,0.0,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2435,Frontier Airlines Inc.,"('MEM', 'DEN')","('Memphis, TN', 'Denver, CO')",872.0,0.0,0.0,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2436,Frontier Airlines Inc.,"('MIA', 'ATL')","('Miami, FL', 'Atlanta, GA')",594.0,0.42857142857142855,16.714285714285715,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2437,Frontier Airlines Inc.,"('MIA', 'DEN')","('Miami, FL', 'Denver, CO')",1709.0,1.3846153846153846,25.08376068376069,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2438,Frontier Airlines Inc.,"('MIA', 'LAS')","('Miami, FL', 'Las Vegas, NV')",2174.0,1.6896551724137931,54.79791499599038,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
2439,Frontier Airlines Inc.,"('MIA', 'LGA')","('Miami, FL', 'New York, NY')",1096.0,6.108695652173912,1560.6913521261356,4.1,2.3,1.4,1.0,1.3,2.2,"low cost, staff friendly, pay extra, bags charge",<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>,"('<img src=http://cf.juggle-images.com/matte/white/280x280/frontier-airlines-2-logo-primary.jpg>', 'low cost, staff friendly, pay extra, bags charge')"
