,UNIQUE_CARRIER,arr_delay_var,carrier_delay%,cancellation%,airline_name,airport_routes,city_coutes,distance,average_delay_minutes,flight_counts,delay_var_minutes
3555,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('HNL', 'SFO')","('Honolulu, HI', 'San Francisco, CA')",2398.0,6.835164835164835,91.0,250.09474969474957
3556,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('HNL', 'SJC')","('Honolulu, HI', 'San Jose, CA')",2417.0,9.197802197802197,91.0,1880.427106227107
3557,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('HNL', 'SMF')","('Honolulu, HI', 'Sacramento, CA')",2462.0,10.637362637362637,91.0,2388.0114774114777
3558,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('ITO', 'HNL')","('Hilo, HI', 'Honolulu, HI')",216.0,0.8598277212216131,1277.0,56.4732830423971
3559,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('ITO', 'OGG')","('Hilo, HI', 'Kahului, HI')",121.0,0.9010989010989011,182.0,35.2940319349159
3560,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('JFK', 'HNL')","('New York, NY', 'Honolulu, HI')",4983.0,14.067415730337078,89.0,9493.631767109291
3561,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('KOA', 'HNL')","('Kona, HI', 'Honolulu, HI')",163.0,0.5855907780979827,1735.0,50.89679340798879
3562,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('KOA', 'LAX')","('Kona, HI', 'Los Angeles, CA')",2504.0,8.15,20.0,127.39736842105262
3563,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('KOA', 'OAK')","('Kona, HI', 'Oakland, CA')",2378.0,0.0,15.0,0.0
3564,HA,616.5419801776774,95.49664211438474,0.17523966601381302,Hawaiian Airlines Inc.,"('KOA', 'OGG')","('Kona, HI', 'Kahului, HI')",84.0,0.39357429718875503,249.0,5.642861769659286
