,genre,title,script_link
341,Adventure,Alien 3,http://www.imsdb.com/scripts/Alien-3.html
342,Adventure,Alien vs. Predator,http://www.imsdb.com/scripts/Alien-vs.-Predator.html
343,Adventure,Alien: Resurrection,http://www.imsdb.com/scripts/Alien-Resurrection.html
344,Adventure,Aliens,http://www.imsdb.com/scripts/Aliens.html
345,Adventure,Alone in the Dark,http://www.imsdb.com/scripts/Alone-in-the-Dark.html
346,Adventure,American Outlaws,http://www.imsdb.com/scripts/American-Outlaws.html
347,Adventure,American Shaolin: King of Kickboxers II,http://www.imsdb.com/scripts/American-Shaolin-King-of-Kickboxers-II.html
348,Adventure,Apocalypse Now,http://www.imsdb.com/scripts/Apocalypse-Now.html
349,Adventure,Arctic Blue,http://www.imsdb.com/scripts/Arctic-Blue.html
350,Adventure,Armageddon,http://www.imsdb.com/scripts/Armageddon.html
351,Adventure,Army of Darkness,http://www.imsdb.com/scripts/Army-of-Darkness.html
352,Adventure,Assassins,http://www.imsdb.com/scripts/Assassins.html
353,Adventure,Austin Powers - International Man of Mystery,http://www.imsdb.com/scripts/Austin-Powers---International-Man-of-Mystery.html
354,Adventure,Austin Powers - The Spy Who Shagged Me,http://www.imsdb.com/scripts/Austin-Powers---The-Spy-Who-Shagged-Me.html
355,Adventure,Avatar,http://www.imsdb.com/scripts/Avatar.html
356,Adventure,"Avengers, The","http://www.imsdb.com/scripts/Avengers,-The.html"
357,Adventure,"Avengers, The (2012)","http://www.imsdb.com/scripts/Avengers,-The-(2012).html"
358,Adventure,Back to the Future,http://www.imsdb.com/scripts/Back-to-the-Future.html
359,Adventure,Backdraft,http://www.imsdb.com/scripts/Backdraft.html
360,Adventure,Bad Boys,http://www.imsdb.com/scripts/Bad-Boys.html
361,Adventure,Bad Country,http://www.imsdb.com/scripts/Bad-Country.html
362,Adventure,Batman,http://www.imsdb.com/scripts/Batman.html
363,Adventure,Batman 2,http://www.imsdb.com/scripts/Batman-2.html
364,Adventure,Batman and Robin,http://www.imsdb.com/scripts/Batman-and-Robin.html
365,Adventure,Batman Begins,http://www.imsdb.com/scripts/Batman-Begins.html
366,Adventure,Batman Forever,http://www.imsdb.com/scripts/Batman-Forever.html
367,Adventure,Batman Returns,http://www.imsdb.com/scripts/Batman-Returns.html
368,Adventure,Battle: Los Angeles,http://www.imsdb.com/scripts/Battle-Los-Angeles.html
369,Adventure,Black Rain,http://www.imsdb.com/scripts/Black-Rain.html
370,Adventure,Blade,http://www.imsdb.com/scripts/Blade.html
371,Adventure,Blade II,http://www.imsdb.com/scripts/Blade-II.html
372,Adventure,Blade Runner,http://www.imsdb.com/scripts/Blade-Runner.html
373,Adventure,Blade: Trinity,http://www.imsdb.com/scripts/Blade-Trinity.html
374,Adventure,"Book of Eli, The","http://www.imsdb.com/scripts/Book-of-Eli,-The.html"
375,Adventure,Boondock Saints 2: All Saints Day,http://www.imsdb.com/scripts/Boondock-Saints-2-All-Saints-Day.html
376,Adventure,"Bounty Hunter, The","http://www.imsdb.com/scripts/Bounty-Hunter,-The.html"
377,Adventure,"Bourne Identity, The","http://www.imsdb.com/scripts/Bourne-Identity,-The.html"
378,Adventure,"Bourne Supremacy, The","http://www.imsdb.com/scripts/Bourne-Supremacy,-The.html"
379,Adventure,"Bourne Ultimatum, The","http://www.imsdb.com/scripts/Bourne-Ultimatum,-The.html"
380,Adventure,Braveheart,http://www.imsdb.com/scripts/Braveheart.html
381,Adventure,Breakdown,http://www.imsdb.com/scripts/Breakdown.html
382,Adventure,Broken Arrow,http://www.imsdb.com/scripts/Broken-Arrow.html
383,Adventure,Buffy the Vampire Slayer,http://www.imsdb.com/scripts/Buffy-the-Vampire-Slayer.html
384,Adventure,Cars 2,http://www.imsdb.com/scripts/Cars-2.html
385,Adventure,Catwoman,http://www.imsdb.com/scripts/Catwoman.html
386,Adventure,Cellular,http://www.imsdb.com/scripts/Cellular.html
387,Adventure,Chaos,http://www.imsdb.com/scripts/Chaos.html
388,Adventure,Charlie's Angels,http://www.imsdb.com/scripts/Charlie's-Angels.html
389,Adventure,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe","http://www.imsdb.com/scripts/Chronicles-of-Narnia-The-Lion,-the-Witch-and-the-Wardrobe.html"
390,Adventure,Cirque du Freak: The Vampire's Assistant,http://www.imsdb.com/scripts/Cirque-du-Freak-The-Vampire's-Assistant.html
391,Adventure,Clash of the Titans,http://www.imsdb.com/scripts/Clash-of-the-Titans.html
392,Adventure,Cliffhanger,http://www.imsdb.com/scripts/Cliffhanger.html
393,Adventure,Code of Silence,http://www.imsdb.com/scripts/Code-of-Silence.html
394,Adventure,Collateral,http://www.imsdb.com/scripts/Collateral.html
395,Adventure,Collateral Damage,http://www.imsdb.com/scripts/Collateral-Damage.html
396,Adventure,Colombiana,http://www.imsdb.com/scripts/Colombiana.html
397,Adventure,Commando,http://www.imsdb.com/scripts/Commando.html
398,Adventure,Conan the Barbarian,http://www.imsdb.com/scripts/Conan-the-Barbarian.html
399,Adventure,Constantine,http://www.imsdb.com/scripts/Constantine.html
400,Adventure,Courage Under Fire,http://www.imsdb.com/scripts/Courage-Under-Fire.html
401,Adventure,Cowboys & Aliens,http://www.imsdb.com/scripts/Cowboys-&-Aliens.html
402,Adventure,Cradle 2 the Grave,http://www.imsdb.com/scripts/Cradle-2-the-Grave.html
403,Adventure,Crank,http://www.imsdb.com/scripts/Crank.html
404,Adventure,"Crouching Tiger, Hidden Dragon","http://www.imsdb.com/scripts/Crouching-Tiger,-Hidden-Dragon.html"
405,Adventure,"Crow Salvation, The","http://www.imsdb.com/scripts/Crow-Salvation,-The.html"
406,Adventure,"Crow, The","http://www.imsdb.com/scripts/Crow,-The.html"
407,Adventure,"Crow: City of Angels, The","http://www.imsdb.com/scripts/Crow-City-of-Angels,-The.html"
408,Adventure,Crying Game,http://www.imsdb.com/scripts/Crying-Game.html
409,Adventure,"Dark Knight Rises, The","http://www.imsdb.com/scripts/Dark-Knight-Rises,-The.html"
410,Adventure,"Dark Knight, The","http://www.imsdb.com/scripts/Dark-Knight,-The.html"
411,Adventure,Darkman,http://www.imsdb.com/scripts/Darkman.html
412,Adventure,Dawn of the Dead,http://www.imsdb.com/scripts/Dawn-of-the-Dead.html
413,Adventure,"Debt, The","http://www.imsdb.com/scripts/Debt,-The.html"
414,Adventure,Deep Cover,http://www.imsdb.com/scripts/Deep-Cover.html
415,Adventure,Deep Rising,http://www.imsdb.com/scripts/Deep-Rising.html
416,Adventure,Defiance,http://www.imsdb.com/scripts/Defiance.html
417,Adventure,Die Hard,http://www.imsdb.com/scripts/Die-Hard.html
418,Adventure,Die Hard 2,http://www.imsdb.com/scripts/Die-Hard-2.html
419,Adventure,Dragonslayer,http://www.imsdb.com/scripts/Dragonslayer.html
420,Adventure,Drive,http://www.imsdb.com/scripts/Drive.html
421,Adventure,Drive Angry,http://www.imsdb.com/scripts/Drive-Angry.html
422,Adventure,Dune,http://www.imsdb.com/scripts/Dune.html
423,Adventure,Eagle Eye,http://www.imsdb.com/scripts/Eagle-Eye.html
424,Adventure,Eight Legged Freaks,http://www.imsdb.com/scripts/Eight-Legged-Freaks.html
425,Adventure,El Mariachi,http://www.imsdb.com/scripts/El-Mariachi.html
426,Adventure,Enemy of the State,http://www.imsdb.com/scripts/Enemy-of-the-State.html
427,Adventure,Entrapment,http://www.imsdb.com/scripts/Entrapment.html
428,Adventure,Equilibrium,http://www.imsdb.com/scripts/Equilibrium.html
429,Adventure,Escape From L.A.,http://www.imsdb.com/scripts/Escape-From-L.A..html
430,Adventure,Escape From New York,http://www.imsdb.com/scripts/Escape-From-New-York.html
431,Adventure,Evil Dead II: Dead by Dawn,http://www.imsdb.com/scripts/Evil-Dead-II-Dead-by-Dawn.html
432,Adventure,Executive Decision,http://www.imsdb.com/scripts/Executive-Decision.html
433,Adventure,Face Off,http://www.imsdb.com/scripts/Face-Off.html
434,Adventure,Fair Game,http://www.imsdb.com/scripts/Fair-Game.html
435,Adventure,Fantastic Four,http://www.imsdb.com/scripts/Fantastic-Four.html
436,Adventure,Feast,http://www.imsdb.com/scripts/Feast.html
437,Adventure,"Fifth Element, The","http://www.imsdb.com/scripts/Fifth-Element,-The.html"
438,Adventure,Fight Club,http://www.imsdb.com/scripts/Fight-Club.html
439,Adventure,Flash Gordon,http://www.imsdb.com/scripts/Flash-Gordon.html
440,Adventure,Freddy vs. Jason,http://www.imsdb.com/scripts/Freddy-vs.-Jason.html
441,Adventure,"French Connection, The","http://www.imsdb.com/scripts/French-Connection,-The.html"
442,Adventure,From Dusk Till Dawn,http://www.imsdb.com/scripts/From-Dusk-Till-Dawn.html
443,Adventure,"Fugitive, The","http://www.imsdb.com/scripts/Fugitive,-The.html"
444,Adventure,Fury,http://www.imsdb.com/scripts/Fury.html
445,Adventure,G.I. Jane,http://www.imsdb.com/scripts/G.I.-Jane.html
446,Adventure,G.I. Joe: The Rise of Cobra,http://www.imsdb.com/scripts/G.I.-Joe-The-Rise-of-Cobra.html
447,Adventure,Gamer,http://www.imsdb.com/scripts/Gamer.html
448,Adventure,Get Carter,http://www.imsdb.com/scripts/Get-Carter.html
449,Adventure,Get Shorty,http://www.imsdb.com/scripts/Get-Shorty.html
450,Adventure,"Getaway, The","http://www.imsdb.com/scripts/Getaway,-The.html"
451,Adventure,"Ghost and the Darkness, The","http://www.imsdb.com/scripts/Ghost-and-the-Darkness,-The.html"
452,Adventure,Ghost Rider,http://www.imsdb.com/scripts/Ghost-Rider.html
453,Adventure,Ghost Ship,http://www.imsdb.com/scripts/Ghost-Ship.html
454,Adventure,Ghostbusters 2,http://www.imsdb.com/scripts/Ghostbusters-2.html
455,Adventure,Gladiator,http://www.imsdb.com/scripts/Gladiator.html
456,Adventure,Godzilla,http://www.imsdb.com/scripts/Godzilla.html
457,Adventure,Gone in 60 Seconds,http://www.imsdb.com/scripts/Gone-in-60-Seconds.html
458,Adventure,Hackers,http://www.imsdb.com/scripts/Hackers.html
459,Adventure,Hancock,http://www.imsdb.com/scripts/Hancock.html
460,Adventure,Hanna,http://www.imsdb.com/scripts/Hanna.html
461,Adventure,Hard Rain,http://www.imsdb.com/scripts/Hard-Rain.html
462,Adventure,Hard to Kill,http://www.imsdb.com/scripts/Hard-to-Kill.html
463,Adventure,Harry Potter and the Half-Blood Prince,http://www.imsdb.com/scripts/Harry-Potter-and-the-Half-Blood-Prince.html
464,Adventure,Heat,http://www.imsdb.com/scripts/Heat.html
465,Adventure,Heavy Metal,http://www.imsdb.com/scripts/Heavy-Metal.html
466,Adventure,Hellboy,http://www.imsdb.com/scripts/Hellboy.html
467,Adventure,Hellboy 2: The Golden Army,http://www.imsdb.com/scripts/Hellboy-2-The-Golden-Army.html
468,Adventure,Highlander,http://www.imsdb.com/scripts/Highlander.html
469,Adventure,Highlander: Endgame,http://www.imsdb.com/scripts/Highlander-Endgame.html
470,Adventure,Hostage,http://www.imsdb.com/scripts/Hostage.html
471,Adventure,How to Train Your Dragon 2,http://www.imsdb.com/scripts/How-to-Train-Your-Dragon-2.html
472,Adventure,Hudson Hawk,http://www.imsdb.com/scripts/Hudson-Hawk.html
473,Adventure,"Hunt for Red October, The","http://www.imsdb.com/scripts/Hunt-for-Red-October,-The.html"
474,Adventure,I Am Number Four,http://www.imsdb.com/scripts/I-Am-Number-Four.html
475,Adventure,"I, Robot","http://www.imsdb.com/scripts/I,-Robot.html"
476,Adventure,Inception,http://www.imsdb.com/scripts/Inception.html
477,Adventure,"Incredibles, The","http://www.imsdb.com/scripts/Incredibles,-The.html"
478,Adventure,Independence Day,http://www.imsdb.com/scripts/Independence-Day.html
479,Adventure,Indiana Jones and the Last Crusade,http://www.imsdb.com/scripts/Indiana-Jones-and-the-Last-Crusade.html
480,Adventure,Indiana Jones and the Raiders of the Lost Ark,http://www.imsdb.com/scripts/Indiana-Jones-and-the-Raiders-of-the-Lost-Ark.html
481,Adventure,Indiana Jones and the Temple of Doom,http://www.imsdb.com/scripts/Indiana-Jones-and-the-Temple-of-Doom.html
482,Adventure,Indiana Jones IV,http://www.imsdb.com/scripts/Indiana-Jones-IV.html
483,Adventure,Inglourious Basterds,http://www.imsdb.com/scripts/Inglourious-Basterds.html
484,Adventure,Innerspace,http://www.imsdb.com/scripts/Innerspace.html
485,Adventure,"Island, The","http://www.imsdb.com/scripts/Island,-The.html"
486,Adventure,"Italian Job, The","http://www.imsdb.com/scripts/Italian-Job,-The.html"
487,Adventure,Jade,http://www.imsdb.com/scripts/Jade.html
488,Adventure,Jason X,http://www.imsdb.com/scripts/Jason-X.html
489,Adventure,Jimmy and Judy,http://www.imsdb.com/scripts/Jimmy-and-Judy.html
490,Adventure,Judge Dredd,http://www.imsdb.com/scripts/Judge-Dredd.html
491,Adventure,Jurassic Park,http://www.imsdb.com/scripts/Jurassic-Park.html
492,Adventure,Jurassic Park III,http://www.imsdb.com/scripts/Jurassic-Park-III.html
493,Adventure,Jurassic Park: The Lost World,http://www.imsdb.com/scripts/Jurassic-Park-The-Lost-World.html
494,Adventure,Kill Bill Volume 1 & 2,http://www.imsdb.com/scripts/Kill-Bill-Volume-1-&-2.html
495,Adventure,King Kong,http://www.imsdb.com/scripts/King-Kong.html
496,Adventure,"Kingdom, The","http://www.imsdb.com/scripts/Kingdom,-The.html"
497,Adventure,Kung Fu Panda,http://www.imsdb.com/scripts/Kung-Fu-Panda.html
498,Adventure,Lake Placid,http://www.imsdb.com/scripts/Lake-Placid.html
499,Adventure,Land of the Dead,http://www.imsdb.com/scripts/Land-of-the-Dead.html
500,Adventure,"Last Boy Scout, The","http://www.imsdb.com/scripts/Last-Boy-Scout,-The.html"
501,Adventure,"Last Samurai, The","http://www.imsdb.com/scripts/Last-Samurai,-The.html"
502,Adventure,Legion,http://www.imsdb.com/scripts/Legion.html
503,Adventure,Les Tontons Flingueurs,http://www.imsdb.com/scripts/Les-Tontons-Flingueurs.html
504,Adventure,Lethal Weapon,http://www.imsdb.com/scripts/Lethal-Weapon.html
505,Adventure,Lethal Weapon 4,http://www.imsdb.com/scripts/Lethal-Weapon-4.html
506,Adventure,Logan's Run,http://www.imsdb.com/scripts/Logan's-Run.html
507,Adventure,"Long Kiss Goodnight, The","http://www.imsdb.com/scripts/Long-Kiss-Goodnight,-The.html"
508,Adventure,Looper,http://www.imsdb.com/scripts/Looper.html
509,Adventure,"Lord of the Rings: Fellowship of the Ring, The","http://www.imsdb.com/scripts/Lord-of-the-Rings-Fellowship-of-the-Ring,-The.html"
510,Adventure,Lord of the Rings: Return of the King,http://www.imsdb.com/scripts/Lord-of-the-Rings-Return-of-the-King.html
511,Adventure,Lord of the Rings: The Two Towers,http://www.imsdb.com/scripts/Lord-of-the-Rings-The-Two-Towers.html
512,Adventure,"Losers, The","http://www.imsdb.com/scripts/Losers,-The.html"
513,Adventure,Lost in Space,http://www.imsdb.com/scripts/Lost-in-Space.html
514,Adventure,Machete,http://www.imsdb.com/scripts/Machete.html
515,Adventure,Machine Gun Preacher,http://www.imsdb.com/scripts/Machine-Gun-Preacher.html
516,Adventure,Mad Max 2: The Road Warrior,http://www.imsdb.com/scripts/Mad-Max-2-The-Road-Warrior.html
517,Adventure,Man in the Iron Mask,http://www.imsdb.com/scripts/Man-in-the-Iron-Mask.html
518,Adventure,Man On Fire,http://www.imsdb.com/scripts/Man-On-Fire.html
519,Adventure,"Mariachi, El","http://www.imsdb.com/scripts/Mariachi,-El.html"
520,Adventure,"Mask, The","http://www.imsdb.com/scripts/Mask,-The.html"
521,Adventure,Master and Commander,http://www.imsdb.com/scripts/Master-and-Commander.html
522,Adventure,"Matrix Reloaded, The","http://www.imsdb.com/scripts/Matrix-Reloaded,-The.html"
523,Adventure,"Matrix, The","http://www.imsdb.com/scripts/Matrix,-The.html"
524,Adventure,Max Payne,http://www.imsdb.com/scripts/Max-Payne.html
525,Adventure,"Mechanic, The","http://www.imsdb.com/scripts/Mechanic,-The.html"
526,Adventure,Megamind,http://www.imsdb.com/scripts/Megamind.html
527,Adventure,Men in Black,http://www.imsdb.com/scripts/Men-in-Black.html
528,Adventure,Men in Black 3,http://www.imsdb.com/scripts/Men-in-Black-3.html
529,Adventure,Metro,http://www.imsdb.com/scripts/Metro.html
530,Adventure,Miami Vice,http://www.imsdb.com/scripts/Miami-Vice.html
531,Adventure,Mighty Morphin Power Rangers: The Movie,http://www.imsdb.com/scripts/Mighty-Morphin-Power-Rangers-The-Movie.html
532,Adventure,Minority Report,http://www.imsdb.com/scripts/Minority-Report.html
533,Adventure,Mission Impossible,http://www.imsdb.com/scripts/Mission-Impossible.html
534,Adventure,Mission Impossible II,http://www.imsdb.com/scripts/Mission-Impossible-II.html
535,Adventure,"Mummy, The","http://www.imsdb.com/scripts/Mummy,-The.html"
536,Adventure,Mystery Men,http://www.imsdb.com/scripts/Mystery-Men.html
537,Adventure,Natural Born Killers,http://www.imsdb.com/scripts/Natural-Born-Killers.html
538,Adventure,New York Minute,http://www.imsdb.com/scripts/New-York-Minute.html
539,Adventure,Next,http://www.imsdb.com/scripts/Next.html
540,Adventure,Nightbreed,http://www.imsdb.com/scripts/Nightbreed.html
541,Adventure,Ninja Assassin,http://www.imsdb.com/scripts/Ninja-Assassin.html
542,Adventure,Oblivion,http://www.imsdb.com/scripts/Oblivion.html
543,Adventure,Outbreak,http://www.imsdb.com/scripts/Outbreak.html
544,Adventure,"Pacifier, The","http://www.imsdb.com/scripts/Pacifier,-The.html"
545,Adventure,Pandorum,http://www.imsdb.com/scripts/Pandorum.html
546,Adventure,"Patriot, The","http://www.imsdb.com/scripts/Patriot,-The.html"
547,Adventure,Pearl Harbor,http://www.imsdb.com/scripts/Pearl-Harbor.html
548,Adventure,Perfect Creature,http://www.imsdb.com/scripts/Perfect-Creature.html
549,Adventure,"Perfect World, A","http://www.imsdb.com/scripts/Perfect-World,-A.html"
550,Adventure,Pirates of the Caribbean,http://www.imsdb.com/scripts/Pirates-of-the-Caribbean.html
551,Adventure,Pirates of the Caribbean: Dead Man's Chest,http://www.imsdb.com/scripts/Pirates-of-the-Caribbean-Dead-Man's-Chest.html
552,Adventure,"Planet of the Apes, The","http://www.imsdb.com/scripts/Planet-of-the-Apes,-The.html"
553,Adventure,Platoon,http://www.imsdb.com/scripts/Platoon.html
554,Adventure,Point Break,http://www.imsdb.com/scripts/Point-Break.html
555,Adventure,"Postman, The","http://www.imsdb.com/scripts/Postman,-The.html"
556,Adventure,Predator,http://www.imsdb.com/scripts/Predator.html
557,Adventure,Priest,http://www.imsdb.com/scripts/Priest.html
558,Adventure,"Program, The","http://www.imsdb.com/scripts/Program,-The.html"
559,Adventure,Pulp Fiction,http://www.imsdb.com/scripts/Pulp-Fiction.html
560,Adventure,Rambo: First Blood II: The Mission,http://www.imsdb.com/scripts/Rambo-First-Blood-II-The-Mission.html
561,Adventure,Red Planet,http://www.imsdb.com/scripts/Red-Planet.html
562,Adventure,Reindeer Games,http://www.imsdb.com/scripts/Reindeer-Games.html
563,Adventure,Reservoir Dogs,http://www.imsdb.com/scripts/Reservoir-Dogs.html
564,Adventure,Resident Evil,http://www.imsdb.com/scripts/Resident-Evil.html
565,Adventure,Return of the Apes,http://www.imsdb.com/scripts/Return-of-the-Apes.html
566,Adventure,Rise of the Planet of the Apes,http://www.imsdb.com/scripts/Rise-of-the-Planet-of-the-Apes.html
567,Adventure,Robin Hood: Prince of Thieves,http://www.imsdb.com/scripts/Robin-Hood-Prince-of-Thieves.html
568,Adventure,Robocop,http://www.imsdb.com/scripts/Robocop.html
569,Adventure,"Rock, The","http://www.imsdb.com/scripts/Rock,-The.html"
570,Adventure,RocknRolla,http://www.imsdb.com/scripts/RocknRolla.html
571,Adventure,Ronin,http://www.imsdb.com/scripts/Ronin.html
